0,000720 
0,000680 
0,001060 
0,001040 
0,001000 
0,001040 
0,001060 
0,000930 
0,000800 
0,000610 
0,000590 
0,000600 
0,000580 
0,000580 
0,000880 
0,000630 
0,000600 
0,000610 
0,000960 
0,000800 
0,000770 
0,000970 
0,000540 
0,000600 
0,000480 
0,000580 
0,000560 
0,000590 
0,000620 
0,000610 
0,000600 
0,000630 
0,000610 
0,000570 
0,000880 
0,000650 
0,000670 
0,000570 
0,000510 
0,000750 
0,000600 
0,000510 
0,000650 
0,000600 
0,000650 
0,000580 
0,000560 
0,000650 
0,000680 
0,000600 
0,000570 
0,000950 
0,000690 
0,000720 
0,000690 
0,001000 
0,000600 
0,000630 
0,000920 
0,000640 
0,000630 
0,000610 
0,000630 
0,000570 
0,000540 
0,000630 
0,000560 
0,000580 
0,000530 
0,000630 
0,000600 
0,000590 
0,000730 
0,000650 
0,000580 
0,000570 
0,000580 
0,000600 
0,000530 
0,000630 
0,000540 
0,000610 
0,000900 
0,000660 
0,000670 
0,000530 
0,000540 
0,000530 
0,000620 
0,000520 
0,000850 
0,000640 
0,000550 
0,000570 
0,000530 
0,000540 
0,000630 
0,000720 
0,000700 
0,000640 
