0,000810 
0,006560 
0,012550 
0,016740 
0,020740 
0,026570 
0,028600 
0,036160 
0,037970 
0,041310 
0,047440 
0,052230 
0,073660 
0,082830 
0,090890 
0,097080 
0,079880 
0,084340 
0,092100 
0,096820 
0,107450 
0,112380 
0,112560 
0,124560 
0,117280 
0,136440 
0,136830 
0,144650 
0,143720 
0,154060 
0,151800 
0,154710 
0,152910 
0,162160 
0,166590 
0,190760 
0,179410 
0,177500 
0,178090 
0,194470 
0,199770 
0,248140 
0,229340 
0,194480 
0,225620 
0,253270 
0,244350 
0,241400 
0,246260 
0,244310 
0,264000 
0,282450 
0,277370 
0,285610 
0,272220 
0,289640 
0,287140 
0,282790 
0,301290 
0,290390 
0,278020 
0,307810 
0,337300 
0,327360 
0,329290 
0,346250 
0,330010 
0,327980 
0,362800 
0,325230 
0,350340 
0,350400 
0,293440 
0,397400 
0,374100 
0,384060 
0,360370 
0,360710 
0,428920 
0,410320 
0,363910 
0,432170 
0,372800 
0,413020 
0,411060 
0,437280 
0,442120 
0,464070 
0,441180 
0,449430 
0,496830 
0,419620 
0,453840 
0,474720 
0,425870 
0,463000 
0,432000 
0,512760 
0,510890 
0,516810
